Date,Workload sum, Scheduled Hours (Sum) , Planned Absences(Sum) , Unplanned Absences (Sum) , Unpaid Absences (Sum) ,Max Temp (�C),Max Temp Flag,Min Temp (�C),Min Temp Flag,Mean Temp (�C),Mean Temp Flag,Heat Deg Days (�C),Heat Deg Days Flag,Cool Deg Days (�C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
12/11/2019,69489,9643.82,120,688.39,246.82,9.1,0,5.8,0,7.5,0,10.5,0,0,0,9.8,0,0,0,9.8,0,0,0,9,0,39,0
12/12/2019,67823,9638.09,108.5,694.49,354.5,8.6,0,4.4,0,6.5,0,11.5,0,0,0,17.4,0,0,0,17.4,0,0,0,9,0,35,0
12/13/2019,64406,7302.14,119.12,576.75,230.23,8.6,0,3.3,0,6,0,12,0,0,0,1.8,0,0,0,1.8,0,0,0,0,0,0,0
12/14/2019,6897,4557.98,116.75,416.28,161.5,7.3,0,3.8,0,5.6,0,12.4,0,0,0,3.8,0,0,0,3.8,0,0,0,0,0,0,0
12/15/2019,42711,6506.58,100,614.6,270.26,6.4,0,1,0,3.7,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2019,94421,8610.27,108.69,679.98,236.79,5.7,0,3,0,4.4,0,13.6,0,0,0,3.6,0,0,0,3.6,0,0,0,8,0,32,0
12/17/2019,78788,19296.96,248.5,1489.4,522.96,7.8,0,4.5,0,6.2,0,11.8,0,0,0,4.4,0,0,0,4.4,0,0,0,0,0,0,0
12/18/2019,71726,19342.74,253,1406.32,480.76,8.7,0,5.9,0,7.3,0,10.7,0,0,0,8.6,0,0,0,8.6,0,0,0,12,0,48,0
12/19/2019,71004,9676.74,181.4,722.13,261.1,7.3,0,4.4,0,5.9,0,12.1,0,0,0,21,0,0,0,21,0,0,0,11,0,52,0
12/20/2019,70888,7341.06,158.48,572.61,214.32,8.3,0,5.6,0,7,0,11,0,0,0,14.6,0,0,0,14.6,0,0,0,0,0,0,0
12/21/2019,6824,4543.98,151.75,419.02,208.14,6,0,4.8,0,5.4,0,12.6,0,0,0,5.6,0,0,0,5.6,0,0,0,0,0,0,0
12/22/2019,47224,7893,928.6,774.86,385.56,7.8,0,1.6,0,4.7,0,13.3,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0
12/23/2019,97568,8524.03,1419,722.09,299.16,6.3,0,0.4,0,3.4,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2019,63516,6320.42,1456,615.1,163.84,6.1,0,2.2,0,4.2,0,13.8,0,0,0,2.8,0,0,0,2.8,0,0,0,0,0,0,0
12/25/2019,0,0,0,0,0,6.9,0,-0.5,0,3.2,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2019,0,573,216,64.47,34.65,5.4,0,-2.2,0,1.6,0,16.4,0,0,0,0.8,0,0,0,0.8,0,0,0,11,0,50,0
12/27/2019,52848,0,0,0,0,5.2,0,2.2,0,3.7,0,14.3,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0
12/28/2019,6,3571.97,571.38,236.85,214.25,6.5,0,4.1,0,5.3,0,12.7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
12/29/2019,4827,7799.14,1208.58,681.47,402.59,8.6,0,5.5,0,7.1,0,10.9,0,0,0,2.4,0,0,0,2.4,0,0,0,0,0,0,0
12/30/2019,81176,8585.34,1415.66,687.7,327.77,8.4,0,6.5,0,7.5,0,10.5,0,0,0,5.8,0,0,0,5.8,0,0,0,12,0,33,0
12/31/2019,53865,12599.4,3203.74,981.54,397.38,9.8,0,7,0,8.4,0,9.6,0,0,0,21.2,0,0,0,21.2,0,0,0,11,0,48,0
1/1/2020,0,589,144,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2020,0,9519.51,1761.49,816.06,403.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2020,0,7231.02,1108.77,516.92,230.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2020,0,4504.96,510.3,353.96,234.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2020,0,6505.75,778.73,552.82,292.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,0,8533.9,836.51,632.01,267.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2020,0,9578.38,884.4,616.51,314.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2020,0,9603.71,873.75,588.38,295.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2020,0,9666.73,961.03,621.24,368.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2020,0,7281.3,802.2,482.79,402.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2020,0,8709.92,1133.14,682.74,537.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2020,0,5915.04,882.07,580.46,287.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2020,0,9087.97,1139.67,805.83,358.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2020,0,9804.05,1180.07,660.85,354.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2020,0,9203.64,2169.29,1166.74,645.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2020,0,9368.64,1519.71,984.56,539.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2020,0,7861.59,922.77,499.39,265.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2020,0,3635.67,296.63,249.41,149.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2020,0,5901.99,643.71,500.79,210.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2020,0,9119.44,978.15,667.43,210.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2020,0,9905.9,1058.19,657.72,272.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2020,0,9279.96,984.96,626.34,267.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2020,0,9391.41,949.26,726.39,276.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2020,0,7944.85,961.98,500.08,283.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2020,0,3582.98,469.7,283.48,169.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2020,0,5860.97,822.13,472.23,199.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/2020,0,9064.62,1172.3,598.32,260.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,0,9847.9,1183.93,655.44,308.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2020,0,9287.42,1168.86,597.34,231.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2020,0,9326.81,1194.58,638.54,261.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2020,0,7850.7,1036.84,511.41,265.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2020,0,3514.97,488.72,242.54,128.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2020,0,5833.96,748.93,507.57,314.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2020,0,9109.22,1004.61,542.12,325.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,0,9852.61,1161.71,627.63,421.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2020,0,9285.88,996.51,523.98,211.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2020,0,9350.81,982.92,573.38,295.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2020,0,7878.79,915.27,515.39,395.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/2020,0,3526.98,402.49,253.98,181.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2020,0,5899.96,757.8,542.15,182.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,0,9141.22,985.33,607.64,264.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2020,0,9862.98,1052.72,605.85,226.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2020,0,9296.98,1002.78,590.03,217.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2020,0,9388.74,1068.89,604.73,252.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2020,0,7868.32,1032.87,514.09,316.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2020,0,3535,407.73,296.16,163.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2020,0,5891.99,957.82,551.75,179.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2020,0,9110.6,1487.62,732.56,287.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2020,0,9799.29,1347.04,594.23,276.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2020,0,9297.03,1302.75,555.91,265.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2020,0,9304.76,1356.35,595.09,227.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2020,0,7870.03,1272.68,558,149.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2020,0,3522.96,650.48,243.03,87.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2020,0,5899.95,871.72,503,168.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2020,0,9063.53,1206.53,626.31,225.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2020,0,9760.94,1262.74,621.26,246.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/2020,0,9327.5,1300.7,612.01,339.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2020,0,9303.06,1294.47,604.93,344.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2020,0,7832.34,1229.58,487.77,342.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2020,0,3466.94,629.92,229.26,143.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2020,0,5961.99,886.05,513.46,235.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2020,0,9202.33,1176.8,649.77,298.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2020,0,9936.93,1245.76,592.87,289.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2020,0,9509.51,1298.36,585.51,270.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2020,0,9448.89,1298.27,592.68,291.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2020,0,7932.17,1290.73,541.53,215.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020,0,3496,668.97,211.79,167.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,0,5980.77,1069.43,475.62,254.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,0,9278.43,1469.16,574.49,281.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,0,10109.06,1522.52,678.42,234.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,0,9542.75,1493.4,644.15,286.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,0,9553.84,1765.86,704.18,316.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2020,0,7941.27,1421.41,608.8,294.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2020,0,3476.99,616.37,249.79,106.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2020,0,5924.94,1157.26,649.46,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2020,0,9337.64,1968.71,904.59,296.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/2020,0,10082.99,2036.51,1225.47,280.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2020,0,9559.43,2062.64,1298.01,350.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2020,0,9528.49,2170.29,1371.21,323.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2020,0,8041.88,1726.58,1268.52,354.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2020,0,3407.93,617.27,528.72,156.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2020,0,5882.75,1399.75,1165.54,252.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2020,0,9244.68,1967.78,1651.33,222.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2020,0,9995.45,2073.28,1800.11,277.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2020,0,9491.94,1997.88,1793.3,263.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2020,0,9467.96,2032.83,1842.15,286.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2020,0,8017.87,1728.97,1683.06,247.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2020,0,3476.97,743,672.78,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2020,0,5888.96,766,1443.07,269.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2020,0,9237.93,1026.5,1933.51,343.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2020,0,10020.91,1023.73,1932.45,282.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2020,0,9478.92,739.3,1999.78,344.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2020,0,9477.88,788.21,1927.03,333.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2020,0,7989.36,641.47,1609.62,339.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2020,0,3409.96,353.98,601.7,164.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/2020,0,5904.92,489.93,1317.28,284.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2020,0,9221.3,857.05,1653.84,234.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2020,0,10012.96,1067.1,1770.33,245.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2020,0,9450.02,1005.23,1936.63,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2020,0,8863.02,971.45,1865.63,290.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2020,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2020,0,3075,608,762.07,133.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/2020,0,2561,204.48,583,96.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/2020,0,8720,800.8,1812.87,208.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2020,0,9431.93,801.12,2059.65,167.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2020,0,9435,788.85,2144.53,204.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/2020,0,7920.04,573.65,1989.3,198.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/2020,0,3412.96,240,925.82,102.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2020,0,5832.93,368.12,1490.82,238.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2020,0,9141.08,476.74,2325.59,228.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/2020,0,9943.48,458.59,2632.95,228.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2020,0,9384.59,485,2630.62,224.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2020,0,9395.48,408,2600.17,279.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/2020,0,7950.94,348.05,2270.81,291.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/2020,0,3442.97,274,970.3,121.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/2020,0,5784.95,345,1692.07,251.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/2020,0,9078.88,386.27,2477.15,275.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/2020,0,9960.96,375.05,2759.78,253.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2020,0,9374.95,360.4,2657.22,258.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2020,0,9400.04,343.5,2668.72,272.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2020,0,7991.42,252.23,2278.93,239.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/2020,0,3441.98,211,1003.12,122.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2020,0,5776.96,326.22,1620.91,189.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/2020,0,9072.03,419.5,2502.32,209.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/2020,0,9882.74,404.81,2694.2,235.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2020,0,9359.7,347.67,2627.22,188.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2020,0,9406.65,363,2629.05,143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/2020,0,7968,466,2310.88,234.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/2020,0,3469.96,237,1007.98,126.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2020,0,5759.94,551.65,1692.01,363.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2020,0,9020.93,527.88,2494.59,377.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2020,0,9886.96,532.15,2711.15,266.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2020,0,9398.99,422.27,2618.24,183.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2020,0,9409.05,421,2628.41,176.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2020,0,8012.76,455,2281.99,232.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2020,0,3455.96,263,960.98,170.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2020,0,5258.94,408,1453.79,190.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/2020,0,544,72,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/2020,0,8542.21,703.5,2317.73,272.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2020,0,8773.58,756.5,2320.74,240.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2020,0,9465.5,704.5,2561.04,247.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2020,0,8018.83,568.5,2189.71,228.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/2020,0,3519.98,289,891.58,173.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/24/2020,0,5762.93,408,1556.42,311.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/2020,0,9081.89,560.25,2473.27,290.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/2020,0,9946.01,568,2589.02,391.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/2020,0,9445,480,2535.61,289.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/2020,0,9475.31,498,2548.93,286.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/2020,0,8049.38,450,2207.9,332.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/2020,0,3508.95,224,920.15,137.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2020,0,5747.94,296,1526.63,297.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2020,0,9080.97,547,2401.05,332.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/2020,0,9949.01,510,2408.63,329.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2020,0,9430.96,462,2310.69,312.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/2020,0,9438.28,464,2321.5,341.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/2020,0,7996.69,405,1985.14,375.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/2020,0,3535.93,221,790.2,217.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2020,0,5812.92,396,1420.02,434.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/2020,0,9100.94,506,2271.31,278.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2020,0,9943.95,514,2291.88,339.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2020,0,9441.09,455,2285.9,316.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2020,0,9474.94,476,2336.76,288.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/2020,0,7988.2,332.25,1899.51,267.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/2020,0,3505.96,168,713.89,208.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/2020,0,5799.93,464,1127.95,348.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2020,0,9063.15,583,1912.34,382.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2020,0,9917.67,630.72,2029.66,392.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2020,0,9439.69,634,2054.51,304.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2020,0,9453.43,562,2044,266.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2020,0,7952.02,514.25,1706.69,405.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
