"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-12","2022","04","12","","8.0","","2.5","","5.3","","12.7","","0.0","","8.6","","0.0","","8.6","","","","9","","57",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-13","2022","04","13","","9.7","","0.1","","4.9","","13.1","","0.0","","0.2","","0.0","","0.2","","","","29","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-14","2022","04","14","","10.9","","-1.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","29","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-15","2022","04","15","","8.8","","2.5","","5.7","","12.3","","0.0","","4.3","","0.0","","4.3","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-16","2022","04","16","","10.9","","-1.2","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","20","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-17","2022","04","17","","12.6","","2.9","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-18","2022","04","18","","11.8","","5.5","","8.7","","9.3","","0.0","","19.2","","0.0","","19.2","","","","14","","69",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-19","2022","04","19","","11.1","","5.7","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","","","17","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-20","2022","04","20","","14.1","","2.4","","8.3","","9.7","","0.0","","5.0","","0.0","","5.0","","","","12","","69",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-21","2022","04","21","","12.7","","5.8","","9.3","","8.7","","0.0","","9.3","","0.0","","9.3","","","","10","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-22","2022","04","22","","13.1","","5.8","","9.5","","8.5","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-23","2022","04","23","","15.1","","3.8","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-24","2022","04","24","","16.9","","5.2","","11.1","","6.9","","0.0","","1.0","","0.0","","1.0","","","","28","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-25","2022","04","25","","13.6","","7.5","","10.6","","7.4","","0.0","","6.2","","0.0","","6.2","","","","18","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-26","2022","04","26","","11.8","","3.9","","7.9","","10.1","","0.0","","1.0","","0.0","","1.0","","","","22","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-27","2022","04","27","","11.6","","3.7","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-28","2022","04","28","","12.0","","2.9","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-29","2022","04","29","","15.3","","6.5","","10.9","","7.1","","0.0","","0.0","T","0.0","","0.0","T","","","12","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-04-30","2022","04","30","","14.2","","8.2","","11.2","","6.8","","0.0","","8.9","","0.0","","8.9","","","","30","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-01","2022","05","01","","15.7","","5.1","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-02","2022","05","02","","14.6","","9.1","","11.9","","6.1","","0.0","","2.3","","0.0","","2.3","","","","28","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-03","2022","05","03","","13.3","","8.6","","11.0","","7.0","","0.0","","2.3","","0.0","","2.3","","","","18","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-04","2022","05","04","","12.3","","7.9","","10.1","","7.9","","0.0","","1.9","","0.0","","1.9","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-05","2022","05","05","","10.7","","8.1","","9.4","","8.6","","0.0","","11.6","","0.0","","11.6","","","","12","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-06","2022","05","06","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","20","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-07","2022","05","07","","13.7","","5.6","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","21","","50",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-08","2022","05","08","","11.6","","5.9","","8.8","","9.2","","0.0","","3.2","","0.0","","3.2","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-09","2022","05","09","","13.9","","7.0","","10.5","","7.5","","0.0","","3.5","","0.0","","3.5","","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-10","2022","05","10","","15.0","","7.6","","11.3","","6.7","","0.0","","0.9","","0.0","","0.9","","","","16","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-11","2022","05","11","","14.1","","7.2","","10.7","","7.3","","0.0","","0.9","","0.0","","0.9","","","","13","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-12","2022","05","12","","10.5","","6.8","","8.7","","9.3","","0.0","","6.6","","0.0","","6.6","","","","12","","58",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-13","2022","05","13","","13.2","","4.4","","8.8","","9.2","","0.0","","1.5","","0.0","","1.5","","","","25","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-14","2022","05","14","","14.0","","7.2","","10.6","","7.4","","0.0","","3.8","","0.0","","3.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-15","2022","05","15","","13.9","","10.7","","12.3","","5.7","","0.0","","24.3","","0.0","","24.3","","","","26","","41",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-16","2022","05","16","","15.7","","7.9","","11.8","","6.2","","0.0","","1.1","","0.0","","1.1","","","","24","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-17","2022","05","17","","14.6","","6.4","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","20","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-18","2022","05","18","","15.5","","8.2","","11.9","","6.1","","0.0","","5.7","","0.0","","5.7","","","","21","","62",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-19","2022","05","19","","14.7","","8.0","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","30","","56",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-20","2022","05","20","","15.0","","3.9","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","19","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-21","2022","05","21","","17.8","","5.4","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-22","2022","05","22","","19.6","","8.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","18","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-23","2022","05","23","","16.7","","11.7","","14.2","","3.8","","0.0","","0.0","T","0.0","","0.0","T","","","20","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-24","2022","05","24","","15.6","","10.2","","12.9","","5.1","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-25","2022","05","25","","18.6","","10.4","","14.5","","3.5","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-26","2022","05","26","","16.2","","10.3","","13.3","","4.7","","0.0","","8.8","","0.0","","8.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-27","2022","05","27","","15.7","","10.0","","12.9","","5.1","","0.0","","8.0","","0.0","","8.0","","","","20","","43",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-28","2022","05","28","","15.0","","8.6","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","28","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-29","2022","05","29","","15.8","","10.9","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-30","2022","05","30","","14.4","","9.6","","12.0","","6.0","","0.0","","5.1","","0.0","","5.1","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-31","2022","05","31","","17.5","","11.3","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-01","2022","06","01","","18.2","","10.3","","14.3","","3.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-02","2022","06","02","","20.4","","13.2","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-03","2022","06","03","","17.4","","13.8","","15.6","","2.4","","0.0","","9.0","","0.0","","9.0","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-04","2022","06","04","","20.6","","12.4","","16.5","","1.5","","0.0","","8.0","","0.0","","8.0","","","","9","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-05","2022","06","05","","19.8","","12.3","","16.1","","1.9","","0.0","","12.5","","0.0","","12.5","","","","20","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-06","2022","06","06","","17.4","","9.2","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","22","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-07","2022","06","07","","18.0","","8.9","","13.5","","4.5","","0.0","","0.8","","0.0","","0.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-08","2022","06","08","","19.8","","12.7","","16.3","","1.7","","0.0","","0.2","","0.0","","0.2","","","","12","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-09","2022","06","09","","14.8","","12.5","","13.7","","4.3","","0.0","","26.3","","0.0","","26.3","","","","9","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-10","2022","06","10","","20.9","","13.0","","17.0","","1.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-11","2022","06","11","","19.9","","11.8","","15.9","","2.1","","0.0","","0.2","","0.0","","0.2","","","","17","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-12","2022","06","12","","16.9","","12.2","","14.6","","3.4","","0.0","","4.5","","0.0","","4.5","","","","27","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-13","2022","06","13","","16.9","","12.5","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-14","2022","06","14","","17.8","","11.7","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","28","","49",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-15","2022","06","15","","15.7","","11.9","","13.8","","4.2","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-16","2022","06","16","","18.2","","11.8","","15.0","","3.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-17","2022","06","17","","18.3","","10.1","","14.2","","3.8","","0.0","","0.4","","0.0","","0.4","","","","30","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-18","2022","06","18","","18.6","","11.7","","15.2","","2.8","","0.0","","4.5","","0.0","","4.5","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-19","2022","06","19","","18.3","","12.2","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-20","2022","06","20","","19.4","","10.9","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","19","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-21","2022","06","21","","18.1","","13.2","","15.7","","2.3","","0.0","","0.2","","0.0","","0.2","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-22","2022","06","22","","18.6","","13.0","","15.8","","2.2","","0.0","","0.0","T","0.0","","0.0","T","","","28","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-23","2022","06","23","","18.1","","11.0","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","29","","54",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-24","2022","06","24","","20.6","","6.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-25","2022","06","25","","22.9","","10.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-26","2022","06","26","","23.8","","13.0","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","30","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-27","2022","06","27","","26.2","","14.1","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-28","2022","06","28","","21.2","","14.1","","17.7","","0.3","","0.0","","1.3","","0.0","","1.3","","","","9","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-29","2022","06","29","","21.2","","13.3","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","17","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-30","2022","06","30","","21.3","","11.9","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-01","2022","07","01","","23.4","","13.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","18","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-02","2022","07","02","","20.5","","12.3","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-03","2022","07","03","","15.7","","12.8","","14.3","","3.7","","0.0","","9.7","","0.0","","9.7","","","","11","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-04","2022","07","04","","17.6","","12.6","","15.1","","2.9","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-05","2022","07","05","","20.7","","14.0","","17.4","","0.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-06","2022","07","06","","22.0","","15.9","","19.0","","0.0","","1.0","","1.5","","0.0","","1.5","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-07","2022","07","07","","22.9","","15.2","","19.1","","0.0","","1.1","","11.0","","0.0","","11.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-08","2022","07","08","","21.2","","14.8","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-09","2022","07","09","","21.4","","14.0","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-10","2022","07","10","","23.2","","14.8","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-11","2022","07","11","","24.3","","12.8","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-12","2022","07","12","","22.4","","14.4","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","27","","42",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-13","2022","07","13","","20.9","","15.6","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","28","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-14","2022","07","14","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","15","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-15","2022","07","15","","20.4","","15.0","","17.7","","0.3","","0.0","","1.3","","0.0","","1.3","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-16","2022","07","16","","22.5","","14.5","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-17","2022","07","17","","18.5","","13.3","","15.9","","2.1","","0.0","","1.8","","0.0","","1.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-18","2022","07","18","","20.6","","13.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","13","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-19","2022","07","19","","21.7","","12.5","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","22","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-20","2022","07","20","","23.4","","13.0","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-21","2022","07","21","","23.2","","15.3","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","20","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-22","2022","07","22","","21.7","","14.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","10","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-23","2022","07","23","","20.8","","12.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","19","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-24","2022","07","24","","22.8","","13.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-25","2022","07","25","","24.4","","16.4","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","30","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-26","2022","07","26","","27.0","","18.2","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-27","2022","07","27","","30.4","","18.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","22","","39",""
